month,currency,rate
2020-08-03,HRK,8.2616
2020-08-03,CUP,1.2732
2020-08-03,CZK,28.99
2020-08-03,DJF,226.26
2020-08-03,DOP,74.27
2020-08-03,ECS,1.2732
2020-08-03,EGP,20.35
2020-08-03,SVC,11.13
2020-08-03,ERN,19.09
2020-08-03,ETB,45.02
2020-08-03,FJD,2.7196
2020-08-03,XPF,131.05
2020-08-03,GMD,66.5224
2020-08-03,GEL,3.8895
2020-08-03,GHS,7.3716
2020-08-03,GTQ,9.7929
2020-08-03,GNF,12277.04
2020-08-03,GYD,266.17
2020-08-03,HTG,149.51
2020-08-03,HNL,31.4
2020-08-03,HUF,382.3
2020-08-03,ISK,173.31
2020-08-03,IDR,18651.74
2020-08-03,IQD,1514.41
2020-08-03,JMD,184.45
2020-08-03,JOD,0.9027
2020-08-03,KZT,526.1
2020-08-03,KES,137.88
2020-08-03,KWD,0.3907
2020-08-03,KGS,98.38
2020-08-03,LAK,11534.78
2020-08-03,LBP,1925.26
2020-08-03,LSL,20.91
2020-08-03,LRD,1.2732
2020-08-03,LYD,1.7761
2020-08-03,MOP,10.1653
2020-08-03,MKD,67.61
2020-08-03,MGA,4904.83
2020-08-03,MWK,939.58
2020-08-03,MVR,19.6
2020-08-03,MRU,47.99
2020-08-03,MUR,50.98
2020-08-03,MDL,21.62
2020-08-03,MNT,3622.12
2020-08-03,MAD,12.02
2020-08-03,MZN,89.75
2020-08-03,MMK,1764.35
2020-08-03,NPR,152.28
2020-08-03,NIO,43.79
2020-08-03,NGN,491.85
2020-08-03,OMR,0.4902
2020-08-03,PKR,213.18
2020-08-03,PAB,1.2732
2020-08-03,PGK,4.4237
2020-08-03,PYG,8874.79
2020-08-03,PEN,4.4527
2020-08-03,PLN,4.852
2020-08-03,QAR,4.6365
2020-08-03,RON,5.3131
2020-08-03,RUB,90.47
2020-08-03,RWF,1210.23
2020-08-03,STD,27258.30
2020-08-03,RSD,129.16
2020-08-03,SCR,22.99
2020-08-03,SLL,12636.07
2020-08-03,SBD,10.38
2020-08-03,SOS,742.24
2020-08-03,LKR,236.41
2020-08-03,SDG,70.46
2020-08-03,SRD,9.4952
2020-08-03,SZL,20.91
2020-08-03,TZS,2953.72
2020-08-03,TOP,1.7825
2020-08-03,TTD,8.597
2020-08-03,TND,3.5477
2020-08-03,TRY,8.7179
2020-08-03,TMT,4.4688
2020-08-03,UGX,4706.85
2020-08-03,UAH,35.47
2020-08-03,UYU,54.73
2020-08-03,UZS,12999.42
2020-08-03,VUV,145.48
2020-08-03,VEF,302966
2020-08-03,VND,29512.45
2020-08-03,WST,3.3121
2020-08-03,YER,318.73
2020-08-03,ZMW,23.15
2020-08-03,ZWL,460.75
2020-08-15,ARS,91.3814
2020-08-15,AUD,1.7825
2020-08-15,BRL,6.4923
2020-08-15,CAD,1.7098
2020-08-15,DKK,8.175
2020-08-15,HKD,9.8692
2020-08-15,INR,95.17
2020-08-15,ILS,4.3527
2020-08-15,JPY,136.46
2020-08-15,MYR,5.4141
2020-08-15,MXN,28.27
2020-08-15,NZD,1.9092
2020-08-15,NOK,11.61
2020-08-15,PHP,62.87
2020-08-15,SAR,4.7746
2020-08-15,SGD,1.7617
2020-08-15,ZAR,20.91
2020-08-15,KRW,1521.86
2020-08-15,SEK,11.26
2020-08-15,CHF,1.1829
2020-08-15,TWD,37.43
2020-08-15,THB,40.28
2020-08-15,USD,1.2732
2020-08-15,EUR,1.0982
2020-08-15,AED,4.6765
2020-08-15,ALL,135.97
2020-08-15,DZD,162.54
2020-08-15,AOA,703.46
2020-08-15,XCD,3.4375
2020-08-15,AMD,616.41
2020-08-15,AWG,2.2789
2020-08-15,AZN,2.1631
2020-08-15,BSD,1.2732
2020-08-15,BHD,0.48
2020-08-15,BDT,108.02
2020-08-15,BBD,2.5463
2020-08-15,BYN,3.0362
2020-08-15,BZD,2.5463
2020-08-15,XOF,720.37
2020-08-15,BMD,1.2732
2020-08-15,BTN,95.17
2020-08-15,BOB,8.7975
2020-08-15,BAM,2.1479
2020-08-15,BWP,14.55
2020-08-15,BND,1.7617
2020-08-15,BGN,2.1481
2020-08-15,BIF,2452.98
2020-08-15,KHR,5219.93
2020-08-15,XAF,720.37
2020-08-15,CVE,121.66
2020-08-15,KYD,1.044
2020-08-15,CLP,976.45
2020-08-15,CNY,8.9158
2020-08-15,COP,4612.29
2020-08-15,KMF,540.28
2020-08-15,CDF,2486.47
2020-08-15,CRC,739.66
2020-08-15,HRK,8.2616
2020-08-15,CUP,1.2732
2020-08-15,CZK,28.99
2020-08-15,DJF,226.26
2020-08-15,DOP,74.27
2020-08-15,ECS,1.2732
2020-08-15,EGP,20.35
2020-08-15,SVC,11.13
2020-08-15,ERN,19.09
2020-08-15,ETB,45.02
2020-08-15,FJD,2.7196
2020-08-15,XPF,131.05
2020-08-15,GMD,66.5224
2020-08-15,GEL,3.8895
2020-08-15,GHS,7.3716
2020-08-15,GTQ,9.7929
2020-08-15,GNF,12277.04
2020-08-15,GYD,266.17
2020-08-15,HTG,149.51
2020-08-15,HNL,31.4
2020-08-15,HUF,382.3
2020-08-15,ISK,173.31
2020-08-15,IDR,18651.74
2020-08-15,IQD,1514.41
2020-08-15,JMD,184.45
2020-08-15,JOD,0.9027
2020-08-15,KZT,526.1
2020-08-15,KES,137.88
2020-08-15,KWD,0.3907
2020-08-15,KGS,98.38
2020-08-15,LAK,11534.78
2020-08-15,LBP,1925.26
2020-08-15,LSL,20.91
2020-08-15,LRD,1.2732
2020-08-15,LYD,1.7761
2020-08-15,MOP,10.1653
2020-08-15,MKD,67.61
2020-08-15,MGA,4904.83
2020-08-15,MWK,939.58
2020-08-15,MVR,19.6
2020-08-15,MRU,47.99
2020-08-15,MUR,50.98
2020-08-15,MDL,21.62
2020-08-15,MNT,3622.12
2020-08-15,MAD,12.02
2020-08-15,MZN,89.75
2020-08-15,MMK,1764.35
2020-08-15,NPR,152.28
2020-08-15,NIO,43.79
2020-08-15,NGN,491.85
2020-08-15,OMR,0.4902
2020-08-15,PKR,213.18
2020-08-15,PAB,1.2732
2020-08-15,PGK,4.4237
2020-08-15,PYG,8874.79
2020-08-15,PEN,4.4527
2020-08-15,PLN,4.852
2020-08-15,QAR,4.6365
2020-08-15,RON,5.3131
2020-08-15,RUB,90.47
2020-08-15,RWF,1210.23
2020-08-15,STD,27258.30
2020-08-15,RSD,129.16
2020-08-15,SCR,22.99
2020-08-15,SLL,12636.07
2020-08-15,SBD,10.38
2020-08-15,SOS,742.24
2020-08-15,LKR,236.41
2020-08-15,SDG,70.46
2020-08-15,SRD,9.4952
2020-08-15,SZL,20.91
2020-08-15,TZS,2953.72
2020-08-15,TOP,1.7825
2020-08-15,TTD,8.597
2020-08-15,TND,3.5477
2020-08-15,TRY,8.7179
2020-08-15,TMT,4.4688
2020-08-15,UGX,4706.85
2020-08-15,UAH,35.47
2020-08-15,UYU,54.73
2020-08-15,UZS,12999.42
2020-08-15,VUV,145.48
2020-08-15,VEF,302966
2020-08-15,VND,29512.45
2020-08-15,WST,3.3121
2020-08-15,YER,318.73
2020-08-15,ZMW,23.15
2020-08-15,ZWL,460.75
2020-08-18,ARS,91.3814
2020-08-18,AUD,1.7825
2020-08-18,BRL,6.4923
2020-08-18,CAD,1.7098
2020-08-18,DKK,8.175
2020-08-18,HKD,9.8692
2020-08-18,INR,95.17
2020-08-18,ILS,4.3527
2020-08-18,JPY,136.46
2020-08-18,MYR,5.4141
2020-08-18,MXN,28.27
2020-08-18,NZD,1.9092
2020-08-18,NOK,11.61
2020-08-18,PHP,62.87
2020-08-18,SAR,4.7746
2020-08-18,SGD,1.7617
2020-08-18,ZAR,20.91
2020-08-18,KRW,1521.86
2020-08-18,SEK,11.26
2020-08-18,CHF,1.1829
2020-08-18,TWD,37.43
2020-08-18,THB,40.28
2020-08-18,USD,1.2732
2020-08-18,EUR,1.0982
2020-08-18,AED,4.6765
2020-08-18,ALL,135.97
2020-08-18,DZD,162.54
2020-08-18,AOA,703.46
2020-08-18,XCD,3.4375
2020-08-18,AMD,616.41
2020-08-18,AWG,2.2789
2020-08-18,AZN,2.1631
2020-08-18,BSD,1.2732
2020-08-18,BHD,0.48
2020-08-18,BDT,108.02
2020-08-18,BBD,2.5463
2020-08-18,BYN,3.0362
2020-08-18,BZD,2.5463
2020-08-18,XOF,720.37
2020-08-18,BMD,1.2732
2020-08-18,BTN,95.17
2020-08-18,BOB,8.7975
2020-08-18,BAM,2.1479
2020-08-18,BWP,14.55
2020-08-18,BND,1.7617
2020-08-18,BGN,2.1481
2020-08-18,BIF,2452.98
2020-08-18,KHR,5219.93
2020-08-18,XAF,720.37
2020-08-18,CVE,121.66
2020-08-18,KYD,1.044
2020-08-18,CLP,976.45
2020-08-18,CNY,8.9158
2020-08-18,COP,4612.29
2020-08-18,KMF,540.28
2020-08-18,CDF,2486.47
2020-08-18,CRC,739.66
2020-08-18,HRK,8.2616
2020-08-18,CUP,1.2732
2020-08-18,CZK,28.99
2020-08-18,DJF,226.26
2020-08-18,DOP,74.27
2020-08-18,ECS,1.2732
2020-08-18,EGP,20.35
2020-08-18,SVC,11.13
2020-08-18,ERN,19.09
2020-08-18,ETB,45.02
2020-08-18,FJD,2.7196
2020-08-18,XPF,131.05
2020-08-18,GMD,66.5224
2020-08-18,GEL,3.8895
2020-08-18,GHS,7.3716
2020-08-18,GTQ,9.7929
2020-08-18,GNF,12277.04
2020-08-18,GYD,266.17
2020-08-18,HTG,149.51
2020-08-18,HNL,31.4
2020-08-18,HUF,382.3
2020-08-18,ISK,173.31
2020-08-18,IDR,18651.74
2020-08-18,IQD,1514.41
2020-08-18,JMD,184.45
2020-08-18,JOD,0.9027
2020-08-18,KZT,526.1
2020-08-18,KES,137.88
2020-08-18,KWD,0.3907
2020-08-18,KGS,98.38
2020-08-18,LAK,11534.78
2020-08-18,LBP,1925.26
2020-08-18,LSL,20.91
2020-08-18,LRD,1.2732
2020-08-18,LYD,1.7761
2020-08-18,MOP,10.1653
2020-08-18,MKD,67.61
2020-08-18,MGA,4904.83
2020-08-18,MWK,939.58
2020-08-18,MVR,19.6
2020-08-18,MRU,47.99
2020-08-18,MUR,50.98
2020-08-18,MDL,21.62
2020-08-18,MNT,3622.12
2020-08-18,MAD,12.02
2020-08-18,MZN,89.75
2020-08-18,MMK,1764.35
2020-08-18,NPR,152.28
2020-08-18,NIO,43.79
2020-08-18,NGN,491.85
2020-08-18,OMR,0.4902
2020-08-18,PKR,213.18
2020-08-18,PAB,1.2732
2020-08-18,PGK,4.4237
2020-08-18,PYG,8874.79
2020-08-18,PEN,4.4527
2020-08-18,PLN,4.852
2020-08-18,QAR,4.6365
2020-08-18,RON,5.3131
2020-08-18,RUB,90.47
2020-08-18,RWF,1210.23
2020-08-18,STD,27258.30
2020-08-18,RSD,129.16
2020-08-18,SCR,22.99
2020-08-18,SLL,12636.07
2020-08-18,SBD,10.38
2020-08-18,SOS,742.24
2020-08-18,LKR,236.41
2020-08-18,SDG,70.46
2020-08-18,SRD,9.4952
2020-08-18,SZL,20.91
2020-08-18,TZS,2953.72
2020-08-18,TOP,1.7825
2020-08-18,TTD,8.597
2020-08-18,TND,3.5477
2020-08-18,TRY,8.7179
2020-08-18,TMT,4.4688
2020-08-18,UGX,4706.85
2020-08-18,UAH,35.47
2020-08-18,UYU,54.73
2020-08-18,UZS,12999.42
2020-08-18,VUV,145.48
2020-08-18,VEF,302966
2020-08-18,VND,29512.45
2020-08-18,WST,3.3121
2020-08-18,YER,318.73
2020-08-18,ZMW,23.15
2020-08-18,ZWL,460.75
2020-08-31,ARS,91.3814
2020-08-31,AUD,1.7825
2020-08-31,BRL,6.4923
2020-08-31,CAD,1.7098
2020-08-31,DKK,8.175
2020-08-31,HKD,9.8692
2020-08-31,INR,95.17
2020-08-31,ILS,4.3527
2020-08-31,JPY,136.46
2020-08-31,MYR,5.4141
2020-08-31,MXN,28.27
2020-08-31,NZD,1.9092
2020-08-31,NOK,11.61
2020-08-31,PHP,62.87
2020-08-31,SAR,4.7746
2020-08-31,SGD,1.7617
2020-08-31,ZAR,20.91
2020-08-31,KRW,1521.86
2020-08-31,SEK,11.26
2020-08-31,CHF,1.1829
2020-08-31,TWD,37.43
2020-08-31,THB,40.28
2020-08-31,USD,1.2732
2020-08-31,EUR,1.0982
2020-08-31,AED,4.6765
2020-08-31,ALL,135.97
2020-08-31,DZD,162.54
2020-08-31,AOA,703.46
2020-08-31,XCD,3.4375
2020-08-31,AMD,616.41
2020-08-31,AWG,2.2789
2020-08-31,AZN,2.1631
2020-08-31,BSD,1.2732
2020-08-31,BHD,0.48
2020-08-31,BDT,108.02
2020-08-31,BBD,2.5463
2020-08-31,BYN,3.0362
2020-08-31,BZD,2.5463
2020-08-31,XOF,720.37
2020-08-31,BMD,1.2732
2020-08-31,BTN,95.17
2020-08-31,BOB,8.7975
2020-08-31,BAM,2.1479
2020-08-31,BWP,14.55
2020-08-31,BND,1.7617
2020-08-31,BGN,2.1481
2020-08-31,BIF,2452.98
2020-08-31,KHR,5219.93
2020-08-31,XAF,720.37
2020-08-31,CVE,121.66
2020-08-31,KYD,1.044
2020-08-31,CLP,976.45
2020-08-31,CNY,8.9158
2020-08-31,COP,4612.29
2020-08-31,KMF,540.28
2020-08-31,CDF,2486.47
2020-08-31,CRC,739.66
2020-08-31,HRK,8.2616
2020-08-31,CUP,1.2732
2020-08-31,CZK,28.99
2020-08-31,DJF,226.26
2020-08-31,DOP,74.27
2020-08-31,ECS,1.2732
2020-08-31,EGP,20.35
2020-08-31,SVC,11.13
2020-08-31,ERN,19.09
2020-08-31,ETB,45.02
2020-08-31,FJD,2.7196
2020-08-31,XPF,131.05
2020-08-31,GMD,66.5224
2020-08-31,GEL,3.8895
2020-08-31,GHS,7.3716
2020-08-31,GTQ,9.7929
2020-08-31,GNF,12277.04
2020-08-31,GYD,266.17
2020-08-31,HTG,149.51
2020-08-31,HNL,31.4
2020-08-31,HUF,382.3
2020-08-31,ISK,173.31
2020-08-31,IDR,18651.74
2020-08-31,IQD,1514.41
2020-08-31,JMD,184.45
2020-08-31,JOD,0.9027
2020-08-31,KZT,526.1
2020-08-31,KES,137.88
2020-08-31,KWD,0.3907
2020-08-31,KGS,98.38
2020-08-31,LAK,11534.78
2020-08-31,LBP,1925.26
2020-08-31,LSL,20.91
2020-08-31,LRD,1.2732
2020-08-31,LYD,1.7761
2020-08-31,MOP,10.1653
2020-08-31,MKD,67.61
2020-08-31,MGA,4904.83
2020-08-31,MWK,939.58
2020-08-31,MVR,19.6
2020-08-31,MRU,47.99
2020-08-31,MUR,50.98
2020-08-31,MDL,21.62
2020-08-31,MNT,3622.12
2020-08-31,MAD,12.02
2020-08-31,MZN,89.75
2020-08-31,MMK,1764.35
2020-08-31,NPR,152.28
2020-08-31,NIO,43.79
2020-08-31,NGN,491.85
2020-08-31,OMR,0.4902
2020-08-31,PKR,213.18
2020-08-31,PAB,1.2732
2020-08-31,PGK,4.4237
2020-08-31,PYG,8874.79
2020-08-31,PEN,4.4527
2020-08-31,PLN,4.852
2020-08-31,QAR,4.6365
2020-08-31,RON,5.3131
2020-08-31,RUB,90.47
2020-08-31,RWF,1210.23
2020-08-31,STD,27258.30
2020-08-31,RSD,129.16
2020-08-31,SCR,22.99
2020-08-31,SLL,12636.07
2020-08-31,SBD,10.38
2020-08-31,SOS,742.24
2020-08-31,LKR,236.41
2020-08-31,SDG,70.46
2020-08-31,SRD,9.4952
2020-08-31,SZL,20.91
2020-08-31,TZS,2953.72
2020-08-31,TOP,1.7825
2020-08-31,TTD,8.597
2020-08-31,TND,3.5477
2020-08-31,TRY,8.7179
2020-08-31,TMT,4.4688
2020-08-31,UGX,4706.85
2020-08-31,UAH,35.47
2020-08-31,UYU,54.73
2020-08-31,UZS,12999.42
2020-08-31,VUV,145.48
2020-08-31,VEF,302966
2020-08-31,VND,29512.45
2020-08-31,WST,3.3121
2020-08-31,YER,318.73
2020-08-31,ZMW,23.15
2020-08-31,ZWL,460.75
2020-10-31,ARS,96.6351
2020-10-31,AUD,1.7962
2020-10-31,BRL,7.0864
2020-10-31,CAD,1.7055
2020-10-31,DKK,8.1389
2020-10-31,HKD,9.8915
2020-10-31,INR,93.9
2020-10-31,ILS,4.4082
2020-10-31,JPY,134.37
2020-10-31,MYR,5.3024
2020-10-31,MXN,28.26
2020-10-31,NZD,1.9417
2020-10-31,NOK,12.04
2020-10-31,PHP,61.89
2020-10-31,SAR,4.7872
2020-10-31,SGD,1.7496
2020-10-31,ZAR,21.74
2020-10-31,KRW,1486.06
2020-10-31,SEK,11.46
2020-10-31,CHF,1.1788
2020-10-31,TWD,37.13
2020-10-31,THB,40.16
2020-10-31,USD,1.2763
2020-10-31,EUR,1.0933
2020-10-31,AED,4.6881
2020-10-31,ALL,135.46
2020-10-31,DZD,165.1
2020-10-31,AOA,792.58
2020-10-31,XCD,3.446
2020-10-31,AMD,619.54
2020-10-31,AWG,2.2846
2020-10-31,AZN,2.1684
2020-10-31,BSD,1.2763
2020-10-31,BHD,0.4813
2020-10-31,BDT,108.23
2020-10-31,BBD,2.5526
2020-10-31,BYN,3.3204
2020-10-31,BZD,2.5526
2020-10-31,XOF,717.18
2020-10-31,BMD,1.2763
2020-10-31,BTN,93.9
2020-10-31,BOB,8.8193
2020-10-31,BAM,2.1384
2020-10-31,BWP,14.86
2020-10-31,BND,1.7496
2020-10-31,BGN,2.1384
2020-10-31,BIF,2465.26
2020-10-31,KHR,5223.92
2020-10-31,XAF,717.18
2020-10-31,CVE,120.35
2020-10-31,KYD,1.0466
2020-10-31,CLP,997.44
2020-10-31,CNY,8.6686
2020-10-31,COP,4944.54
2020-10-31,KMF,537.88
2020-10-31,CDF,2507.94
2020-10-31,CRC,765.82
2020-10-31,HRK,8.2564
2020-10-31,CUP,1.2763
2020-10-31,CZK,29.43
2020-10-31,DJF,226.82
2020-10-31,DOP,74.66
2020-10-31,ECS,1.2763
2020-10-31,EGP,20.1
2020-10-31,SVC,11.16
2020-10-31,ERN,19.14
2020-10-31,ETB,46.96
2020-10-31,FJD,2.705
2020-10-31,XPF,130.46
2020-10-31,GMD,66.04
2020-10-31,GEL,4.1581
2020-10-31,GHS,7.3978
2020-10-31,GTQ,9.9128
2020-10-31,GNF,12498.31
2020-10-31,GYD,266.77
2020-10-31,HTG,96.98
2020-10-31,HNL,31.23
2020-10-31,HUF,399.91
2020-10-31,ISK,176.48
2020-10-31,IDR,18908.52
2020-10-31,IQD,1520.08
2020-10-31,JMD,181.2
2020-10-31,JOD,0.9049
2020-10-31,KZT,543.69
2020-10-31,KES,138.35
2020-10-31,KWD,0.3909
2020-10-31,KGS,101.16
2020-10-31,LAK,11652.69
2020-10-31,LBP,1930.03
2020-10-31,LSL,21.74
2020-10-31,LRD,1.2763
2020-10-31,LYD,1.7358
2020-10-31,MOP,10.1883
2020-10-31,MKD,67.33
2020-10-31,MGA,4926.55
2020-10-31,MWK,954.16
2020-10-31,MVR,19.66
2020-10-31,MRU,45.6
2020-10-31,MUR,51.11
2020-10-31,MDL,21.3
2020-10-31,MNT,3666.19
2020-10-31,MAD,11.83
2020-10-31,MZN,91.97
2020-10-31,MMK,1675.75
2020-10-31,NPR,150.24
2020-10-31,NIO,44.12
2020-10-31,NGN,492.01
2020-10-31,OMR,0.4914
2020-10-31,PKR,212.25
2020-10-31,PAB,1.2763
2020-10-31,PGK,4.4501
2020-10-31,PYG,8940.7
2020-10-31,PEN,4.5309
2020-10-31,PLN,4.9337
2020-10-31,QAR,4.648
2020-10-31,RON,5.3251
2020-10-31,RUB,98.1
2020-10-31,RWF,1231.63
2020-10-31,STD,26993.9
2020-10-31,RSD,128.59
2020-10-31,SCR,23.36
2020-10-31,SLL,12731.18
2020-10-31,SBD,10.33
2020-10-31,SOS,742.81
2020-10-31,LKR,236.05
2020-10-31,SDG,70.57
2020-10-31,SRD,18.06
2020-10-31,SZL,21.74
2020-10-31,TZS,2961.03
2020-10-31,TOP,1.7962
2020-10-31,TTD,8.6354
2020-10-31,TND,3.5481
2020-10-31,TRY,9.8378
2020-10-31,TMT,4.4671
2020-10-31,UGX,4715.95
2020-10-31,UAH,36.02
2020-10-31,UYU,54.08
2020-10-31,UZS,13165.91
2020-10-31,VUV,144.68
2020-10-31,VEF,316243
2020-10-31,VND,29588.68
2020-10-31,WST,3.3341
2020-10-31,YER,319.45
2020-10-31,ZMW,25.46
2020-10-31,ZWL,461.89
2020-11-04,ARS,102.27
2020-11-04,AUD,1.8478
2020-11-04,BRL,7.3697
2020-11-04,CAD,1.7256
2020-11-04,DKK,8.249
2020-11-04,HKD,10.2
2020-11-04,INR,96.87
2020-11-04,ILS,4.4413
2020-11-04,JPY,137.44
2020-11-04,MYR,5.4546
2020-11-04,NZD,1.9738
2020-11-04,NOK,12.11
2020-11-04,SAR,4.9366
2020-11-04,SGD,1.782
2020-11-04,ZAR,21.41
2020-11-04,KRW,1489.93
2020-11-04,SEK,11.48
2020-11-04,CHF,1.1892
2020-11-04,TWD,37.71
2020-11-04,THB,41.12
2020-11-04,USD,1.3163
2020-11-04,EUR,1.1085
2020-11-04,AED,4.8348
2020-11-04,ALL,137.31
2020-11-04,DZD,169.21
2020-11-04,AOA,860.99
2020-11-04,XCD,3.5539
2020-11-04,AMD,650.71
2020-11-04,AWG,2.3561
2020-11-04,AZN,2.2363
2020-11-04,BSD,1.3163
2020-11-04,BHD,0.4963
2020-11-04,BDT,111.55
2020-11-04,BBD,2.6325
2020-11-04,BYN,3.3419
2020-11-04,BZD,2.6325
2020-11-04,XOF,727.11
2020-11-04,BMD,1.3163
2020-11-04,BTN,96.87
2020-11-04,BOB,9.0953
2020-11-04,BAM,2.1681
2020-11-04,BWP,14.95
2020-11-04,BND,1.782
2020-11-04,BGN,2.1681
2020-11-04,BIF,2546.59
2020-11-04,KHR,5403.23
2020-11-04,XAF,727.11
2020-11-04,CVE,122.67
2020-11-04,KYD,1.0793
2020-11-04,CLP,1032.95
2020-11-04,CNY,8.7405
2020-11-04,COP,4983.61
2020-11-04,KMF,545.33
2020-11-04,CDF,2566.89
2020-11-04,CRC,792.47
2020-11-04,HRK,8.3964
2020-11-04,CUP,1.3163
2020-11-04,CZK,30.09
2020-11-04,DJF,233.92
2020-11-04,DOP,76.93
2020-11-04,ECS,1.3163
2020-11-04,EGP,20.66
2020-11-04,SVC,11.51
2020-11-04,ERN,19.74
2020-11-04,ETB,49.25
2020-11-04,FJD,2.8219
2020-11-04,XPF,132.27
2020-11-04,GMD,68.87
2020-11-04,GEL,4.2405
2020-11-04,GHS,7.6606
2020-11-04,GTQ,10.24
2020-11-04,GNF,12898.01
2020-11-04,GYD,275.33
2020-11-04,HTG,81.95
2020-11-04,HNL,32.09
2020-11-04,HUF,402.49
2020-11-04,ISK,182.2
2020-11-04,IDR,19260.14
2020-11-04,IQD,1566.34
2020-11-04,JMD,191.73
2020-11-04,JOD,0.9332
2020-11-04,KZT,563.27
2020-11-04,KES,143.07
2020-11-04,KWD,0.402
2020-11-04,KGS,106.88
2020-11-04,LAK,12175.37
2020-11-04,LBP,1990.44
2020-11-04,LSL,21.41
2020-11-04,LRD,1.3163
2020-11-04,LYD,1.8033
2020-11-04,MOP,10.5071
2020-11-04,MKD,68.25
2020-11-04,MGA,5189.95
2020-11-04,MWK,993.62
2020-11-04,MVR,20.28
2020-11-04,MRU,47.29
2020-11-04,MUR,52.78
2020-11-04,MXN,27.75
2020-11-04,MDL,22.44
2020-11-04,MNT,3737.51
2020-11-04,MAD,12.03
2020-11-04,MZN,95.94
2020-11-04,MMK,1702.44
2020-11-04,NPR,154.99
2020-11-04,NIO,45.61
2020-11-04,NGN,504.78
2020-11-04,OMR,0.5068
2020-11-04,PKR,213.29
2020-11-04,PAB,1.3163
2020-11-04,PGK,4.6055
2020-11-04,PYG,9260.01
2020-11-04,PEN,4.7322
2020-11-04,PHP,63.94
2020-11-04,PLN,5.0645
2020-11-04,QAR,4.7925
2020-11-04,RON,5.4037
2020-11-04,RUB,100.98
2020-11-04,RWF,1279.85
2020-11-04,STD,274769
2020-11-04,RSD,130.35
2020-11-04,SCR,25.07
2020-11-04,SLL,13294.21
2020-11-04,SBD,10.7
2020-11-04,SOS,767.37
2020-11-04,LKR,242.58
2020-11-04,SDG,72.72
2020-11-04,SRD,18.63
2020-11-04,SZL,21.41
2020-11-04,TZS,3053.71
2020-11-04,TOP,1.8478
2020-11-04,TTD,8.8745
2020-11-04,TND,3.6057
2020-11-04,TRY,10.2892
2020-11-04,TMT,4.6201
2020-11-04,UGX,4925.43
2020-11-04,UAH,37.18
2020-11-04,UYU,56.17
2020-11-04,UZS,13651.91
2020-11-04,VUV,150.86
2020-11-04,VEF,326345
2020-11-04,VND,30508.25
2020-11-04,WST,3.4529
2020-11-04,YER,328.06
2020-11-04,ZMW,26.65
2020-11-04,ZWL,476.35
2020-11-15,ARS,102.27
2020-11-15,AUD,1.8478
2020-11-15,BRL,7.3697
2020-11-15,CAD,1.7256
2020-11-15,DKK,8.249
2020-11-15,HKD,10.2
2020-11-15,INR,96.87
2020-11-15,ILS,4.4413
2020-11-15,JPY,137.44
2020-11-15,MYR,5.4546
2020-11-15,NZD,1.9738
2020-11-15,NOK,12.11
2020-11-15,SAR,4.9366
2020-11-15,SGD,1.782
2020-11-15,ZAR,21.41
2020-11-15,KRW,1489.93
2020-11-15,SEK,11.48
2020-11-15,CHF,1.1892
2020-11-15,TWD,37.71
2020-11-15,THB,41.12
2020-11-15,USD,1.3163
2020-11-15,EUR,1.1085
2020-11-15,AED,4.8348
2020-11-15,ALL,137.31
2020-11-15,DZD,169.21
2020-11-15,AOA,860.99
2020-11-15,XCD,3.5539
2020-11-15,AMD,650.71
2020-11-15,AWG,2.3561
2020-11-15,AZN,2.2363
2020-11-15,BSD,1.3163
2020-11-15,BHD,0.4963
2020-11-15,BDT,111.55
2020-11-15,BBD,2.6325
2020-11-15,BYN,3.3419
2020-11-15,BZD,2.6325
2020-11-15,XOF,727.11
2020-11-15,BMD,1.3163
2020-11-15,BTN,96.87
2020-11-15,BOB,9.0953
2020-11-15,BAM,2.1681
2020-11-15,BWP,14.95
2020-11-15,BND,1.782
2020-11-15,BGN,2.1681
2020-11-15,BIF,2546.59
2020-11-15,KHR,5403.23
2020-11-15,XAF,727.11
2020-11-15,CVE,122.67
2020-11-15,KYD,1.0793
2020-11-15,CLP,1032.95
2020-11-15,CNY,8.7405
2020-11-15,COP,4983.61
2020-11-15,KMF,545.33
2020-11-15,CDF,2566.89
2020-11-15,CRC,792.47
2020-11-15,HRK,8.3964
2020-11-15,CUP,1.3163
2020-11-15,CZK,30.09
2020-11-15,DJF,233.92
2020-11-15,DOP,76.93
2020-11-15,ECS,1.3163
2020-11-15,EGP,20.66
2020-11-15,SVC,11.51
2020-11-15,ERN,19.74
2020-11-15,ETB,49.25
2020-11-15,FJD,2.8219
2020-11-15,XPF,132.27
2020-11-15,GMD,68.87
2020-11-15,GEL,4.2405
2020-11-15,GHS,7.6606
2020-11-15,GTQ,10.24
2020-11-15,GNF,12898.01
2020-11-15,GYD,275.33
2020-11-15,HTG,81.95
2020-11-15,HNL,32.09
2020-11-15,HUF,402.49
2020-11-15,ISK,182.2
2020-11-15,IDR,19260.14
2020-11-15,IQD,1566.34
2020-11-15,JMD,191.73
2020-11-15,JOD,0.9332
2020-11-15,KZT,563.27
2020-11-15,KES,143.07
2020-11-15,KWD,0.402
2020-11-15,KGS,106.88
2020-11-15,LAK,12175.37
2020-11-15,LBP,1990.44
2020-11-15,LSL,21.41
2020-11-15,LRD,1.3163
2020-11-15,LYD,1.8033
2020-11-15,MOP,10.5071
2020-11-15,MKD,68.25
2020-11-15,MGA,5189.95
